site_number,latitude,longitude,state,county,city,Carbon monoxide,Nitrogen dioxide (NO2),Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Sulfur dioxide,aqi,date,year,month
4001,40.341389,-111.713611,Utah,Utah,Lindon,2.0,17.0,50.0,30.0,49.0,,50.0,2021-06-15,2021,6
4001,40.341389,-111.713611,Utah,Utah,Lindon,3.0,10.0,87.0,39.0,49.5,,87.0,2021-06-16,2021,6
4001,40.341389,-111.713611,Utah,Utah,Lindon,3.0,12.0,133.0,43.0,51.5,,133.0,2021-06-17,2021,6
4001,40.341389,-111.713611,Utah,Utah,Lindon,3.0,19.0,87.0,40.0,51.5,,87.0,2021-06-18,2021,6
4001,40.341389,-111.713611,Utah,Utah,Lindon,3.0,10.0,67.0,31.0,58.0,,67.0,2021-06-19,2021,6
4001,40.341389,-111.713611,Utah,Utah,Lindon,3.0,6.0,48.0,24.0,42.0,,48.0,2021-06-20,2021,6
4001,40.341389,-111.713611,Utah,Utah,Lindon,2.0,12.0,90.0,27.0,43.0,,90.0,2021-06-21,2021,6
4001,40.341389,-111.713611,Utah,Utah,Lindon,2.0,11.0,67.0,26.0,42.5,,67.0,2021-06-22,2021,6
4001,40.341389,-111.713611,Utah,Utah,Lindon,2.0,5.0,54.0,21.0,25.5,,54.0,2021-06-23,2021,6
4001,40.341389,-111.713611,Utah,Utah,Lindon,3.0,9.0,43.0,15.0,24.0,,43.0,2021-06-24,2021,6
4001,40.341389,-111.713611,Utah,Utah,Lindon,2.0,8.0,,14.0,21.0,,21.0,2021-06-25,2021,6
4001,40.341389,-111.713611,Utah,Utah,Lindon,2.0,7.0,61.0,13.0,22.0,,61.0,2021-06-26,2021,6
4001,40.341389,-111.713611,Utah,Utah,Lindon,2.0,3.0,50.0,10.0,14.5,,50.0,2021-06-27,2021,6
4001,40.341389,-111.713611,Utah,Utah,Lindon,2.0,3.0,50.0,12.0,17.0,,50.0,2021-06-28,2021,6
4001,40.341389,-111.713611,Utah,Utah,Lindon,2.0,5.0,48.0,12.0,18.5,,48.0,2021-06-29,2021,6
4001,40.341389,-111.713611,Utah,Utah,Lindon,2.0,8.0,47.0,13.0,19.5,,47.0,2021-06-30,2021,6
4001,40.341389,-111.713611,Utah,Utah,Lindon,5.0,8.0,49.0,18.0,27.0,,49.0,2021-07-01,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,5.0,13.0,51.0,22.0,38.0,,51.0,2021-07-02,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,3.0,9.0,74.0,24.0,45.0,,74.0,2021-07-03,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,3.0,8.0,61.0,24.0,45.5,,61.0,2021-07-04,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,3.0,8.0,64.0,23.0,45.0,,64.0,2021-07-05,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,3.0,9.0,87.0,23.0,43.0,,87.0,2021-07-06,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,3.0,12.0,71.0,26.0,36.0,,71.0,2021-07-07,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,5.0,14.0,77.0,34.0,43.0,,77.0,2021-07-08,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,5.0,11.0,101.0,40.0,53.5,,101.0,2021-07-09,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,6.0,12.0,122.0,46.0,78.0,,122.0,2021-07-10,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,6.0,9.0,112.0,48.0,86.0,,112.0,2021-07-11,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,6.0,16.0,97.0,54.0,96.5,,97.0,2021-07-12,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,5.0,8.0,51.0,32.0,40.5,,51.0,2021-07-13,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,3.0,11.0,64.0,19.0,39.0,,64.0,2021-07-14,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,3.0,12.0,77.0,29.0,40.666666666666664,,77.0,2021-07-15,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,5.0,23.0,84.0,42.0,52.5,,84.0,2021-07-16,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,5.0,9.0,84.0,29.0,42.5,,84.0,2021-07-17,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,5.0,8.0,90.0,25.0,44.5,,90.0,2021-07-18,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,5.0,14.0,61.0,25.0,42.0,,61.0,2021-07-19,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,5.0,7.0,64.0,9.0,10.0,,64.0,2021-07-20,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,3.0,8.0,64.0,16.0,28.666666666666668,,64.0,2021-07-21,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,3.0,9.0,58.0,18.0,21.0,,58.0,2021-07-22,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,5.0,11.0,87.0,18.0,26.5,,87.0,2021-07-23,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,6.0,13.0,122.0,31.0,64.5,,122.0,2021-07-24,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,6.0,16.0,119.0,43.0,95.0,,119.0,2021-07-25,2021,7
4001,40.341389,-111.713611,Utah,Utah,Lindon,,13.0,97.0,33.0,68.0,,97.0,2021-07-26,2021,7
